
--- Run started at 2025-11-19T14:26:13.682776 ---

Searching for PRY files in: C:\Users\Max\Github\proigia_definition

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_laatste_jrcontrole_dm.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_exacerbaties.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_laatste_controle_copd.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_mw_risicoverh_fact.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_achterstandswijk.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_journaal_ecg.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_journaal_echocardio.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_labcodes_vorig_jaar.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# kopie van proigia_meetwaarden_filter #}
{# andere meetperiode (vorig jaar ipv alles voor peildatu
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_mw_filter_vorig_jaar.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# WARNING: crosstab() not supported for compilation, block deleted for dbt compile #}
CREATE VIEW p
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_mw_vorig_jaar.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {{ medicatie_epa() }}
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_med_epa.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_griepprik.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_contact_laatste.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# LET OP: dit betreft geen HB meetwaarde; is meetwaarde 'diagnose dementie gesteld door' #}
SELECT

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_dementie_diag_ha_3mnd.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_patient.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# vertaling zorggroepspecifieke wensen #}
SELECT
  zorggroep,
  CASE
    WHEN 53533096 = zorggroep

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_episode_vertaling.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_episode_keten.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_episode_keten_nonactief.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# verzameling vertaalde episodes + vertaling ruwe episodes uit standaard #}
WITH episode_3mt AS (
 
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_episode_verzamel.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# Kopie van proigia_meetwaarden_filter. LET OP: Verre van exacte kopie! #}
SELECT
  patient_id,
  o
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_53530004_zz_mw_filter.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# Kopie van proigia_meetwaarden. LET OP: Verre van exacte kopie! #}
SELECT
  patient_id,
  omschrij
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_53530004_zz_mw.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_53530004_zz_mw_dubbel.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# DM2 in remissie #} {# Kopie van proigia_episode_filter. #} {# Afwijking: Kan niet op PB vanwege o
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_0007_0151_0210_dm2_in_rem.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_53530007_ruiter.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_53530007_ggz_verrichting.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# kopie van proigia_zorgweigeraar #} {# WARNING: crosstab() not supported for compilation, block de
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_53530047_zorgweigeraar.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# kopie van proigia_atc_codes #}
WITH atc_codes AS (
  SELECT
    atc
  FROM (VALUES
    ('R03AK06'
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_53530072_atc_codes.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# kopie van proigia_medicatie_filter #} {# afwijking: periode 15 mnd #}
SELECT
  patient_id,
  atc 
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_53530072_medicatie_filter.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# kopie van proigia_medicatie #} {# WARNING: crosstab() not supported for compilation, block delete
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_53530072_medicatie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_53530072_medicatie_15mnd.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_53530098_zorgplan.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# kopie van proigia_griepprik_journaal #}
SELECT
  patient_id,
  griepprik,
  griepprik_datum
FROM 
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_53530098_griepprik_journ.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# kopie van proigia_griepprik_episode #}
SELECT
  patient_id,
  griepprik,
  griepprik_datum
FROM (
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_53530098_griepprik_episode.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# kopie van proigia_griepprik_ruiter #}
SELECT
  patient_id,
  griepprik,
  griepprik_datum
FROM (

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_53530098_griepprik_ruiter.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# kopie van proigia_griepprik_medicatie #}
SELECT
  patient_id,
  griepprik,
  griepprik_datum
FROM
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_53530098_griepprik_medic.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# kopie van proigia_griepprik_totaal #}
WITH totaal AS (
  SELECT
    *
  FROM {{ ref('proigia_zg_c
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_53530098_griepprik_totaal.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_53530098_ruiter_poh.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_53530098_exacerbaties.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_53530240_ruiters.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_53530312_aantal_rr_gew_3mt.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# Overgenomen uit eigen OA 53530556 #}
WITH meetwaarden_pre AS (
  SELECT
    patient_id,
    uitsl
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_53530556_sk_meetwaarden.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# vertaling zorggroepspecifieke wensen #}
SELECT
  zorggroep,
  ARRAY_CONSTRUCT('acqt_rq', 'acqk_rq
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_meetwaarde_vertaling.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_meetwaarde_keten.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# verzameling vertaalde meetwaarden + vertaling ruwe meetwaarden uit standaard #}
SELECT
  patient_
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_meetwaarde_verzamel.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# vertaling zorggroepspecifieke wensen #}
SELECT
  zorggroep,
  ARRAY_CONSTRUCT('C02%', 'C03%', 'C0
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_medicatie_vertaling.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_medicatie_filter_vertaling.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_medicatie_filter_keten.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_medicatie_keten.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# houdt rekening met periode vertaling. Kan ook 15 maanden zijn. #} {# WARNING: crosstab() not supp
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_medicatie_jaar.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# houdt rekening met periode vertaling. Kan ook 27 maanden zijn. #} {# WARNING: crosstab() not supp
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_medicatie_2jaar.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# verzameling vertaalde medicatie + vertaling ruwe medicatie uit standaard #}
WITH medicatie_2jaar_
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_medicatie_verzamel.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# View die als basis dient voor de keten_definitie views hierna #}
SELECT
  agb,
  zg_agb,
  zg_agb
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_keten_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_keten_indicatie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_keten_patient.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_ketenzorg.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_doelgroep_dbc.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# T.b.v. Rapport "Inkaarten ouderenzorg Menzis patiëntenlijst" is deze view gemaakt en alleen gecon
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_zorgstraten.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\proigia_zorggroep_criteria_v4.0\proigia_zg_criteria_v4_override_verzamel.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# Tijdelijk rapport. #} {# Kan verwijderd worden zodra zorggroepen voldoende inzicht hebben in decl
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ps_dbc_ouderen_-_inzicht_bepaalstatus\ps_dbc_ouderen_inzicht_bepaalstatus_abs.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\ps_dbc_ouderen_-_inzicht_bepaalstatus\ps_dbc_ouderen_inzicht_bepaalstatus.sql

[ERROR] Failed to process ps_dbc_ouderen_inzicht_bepaal_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\qlik_zorggroep_definities\qlik_zorggroep_definities_dm.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\qlik_zorggroep_definities\qlik_zorggroep_definities_copd.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\qlik_zorggroep_definities\qlik_zorggroep_definities_astma.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\qlik_zorggroep_definities\qlik_zorggroep_definities_cvrm.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\qlik_zorggroep_definities\qlik_zorggroep_definities_hf.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\qlik_zorggroep_definities\qlik_zorggroep_definities_cns.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\qlik_zorggroep_definities\qlik_zorggroep_definities_epa.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\qlik_zorggroep_definities\qlik_zorggroep_definities_af.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\qlik_zorggroep_definities\qlik_zorggroep_definities_cl.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\qlik_zorggroep_definities\qlik_zorggroep_definities_ouderenzorg.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\qlik_zorggroep_definities\qlik_zorggroep_definities_dementie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\qlik_zorggroep_definities\qlik_zorggroep_definities_osteoporose.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\qlik_zorggroep_definities\qlik_zorggroep_definities_ggz.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\qlik_zorggroep_definities\qlik_zorggroep_definities_leefstijl.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\qlik_zorggroep_definities\qlik_zorggroep_definities_episode.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\qlik_zorggroep_definities\qlik_zorggroep_definities_report_metadata.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratiescan_chronische_en_basiszorg\regscan_chron_basiszorg_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratiescan_chronische_en_basiszorg\regscan_chron_basiszorg_chron_aandoeningen_pre.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratiescan_chronische_en_basiszorg\regscan_chron_basiszorg_chron_aandoeningen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratiescan_chronische_en_basiszorg\regscan_chron_basiszorg_verdacht_dm_pre.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratiescan_chronische_en_basiszorg\regscan_chron_basiszorg_verdacht_dm.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratiescan_chronische_en_basiszorg\regscan_chron_basiszorg_verdacht_copd_astma_pre.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratiescan_chronische_en_basiszorg\regscan_chron_basiszorg_verdacht_copd_astma.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratiescan_chronische_en_basiszorg\regscan_chron_basiszorg_verdacht_hvz_pre.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratiescan_chronische_en_basiszorg\regscan_chron_basiszorg_verdacht_hvz.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratiescan_chronische_en_basiszorg\regscan_chron_basiszorg_basiszorg_pre.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratiescan_chronische_en_basiszorg\regscan_chron_basiszorg_basiszorg.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# Kopie van proigia_meetwaarden_filter #} {# Afwijking 1: Kijkt naar bepalingen in het afgelopen ja
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratiescan_chronische_en_basiszorg\regscan_chron_basiszorg_meetwaarden_filter.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# kopie van proigia_dubbele_hb #}
WITH alle_hb AS (
  SELECT
    patient_id,
    nhgnr,
    datum,

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratiescan_chronische_en_basiszorg\regscan_chron_basiszorg_dubbele_hb.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratiescan_chronische_en_basiszorg\regscan_chron_basiszorg_meetwaarden_rh12.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratiescan_chronische_en_basiszorg\regscan_chron_basiszorg_verrichting.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratiescan_chronische_en_basiszorg\regscan_chron_basiszorg_med_copd_astma.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# kopie van proigia_atc_codes #}
WITH atc_codes AS (
  SELECT
    atc
  FROM (VALUES
    ('R03CC02%
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratiescan_chronische_en_basiszorg\regscan_chron_basiszorg_atc_codes.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# kopie van proigia_medicatie_filter #}
SELECT
  patient_id,
  atc AS categorie,
  voorschrijfdatum
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratiescan_chronische_en_basiszorg\regscan_chron_basiszorg_medicatie_filter.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# kopie van proigia_medicatie #} {# WARNING: crosstab() not supported for compilation, block delete
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratiescan_chronische_en_basiszorg\regscan_chron_basiszorg_medicatie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratiescan_chronische_en_basiszorg\regscan_chron_basiszorg_icpc_ongeldig.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# WHERE levert de regel met standaard criteria (53530000) en eventueel de regel met zorggroep crite
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratie_cvrm_bloeddrukmetingen_-_sez\registr_cvrm_bloeddrukmetingen_53530008_verzamel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratie_cvrm_bloeddrukmetingen_-_sez\registr_cvrm_bloeddrukmetingen_53530008_ind_abs.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratie_cvrm_bloeddrukmetingen_-_sez\registratie_cvrm_bloeddrukmetingen_53530008_ind.sql

[ERROR] Failed to process registratie_cvrm_bloeddrukmetingen_53530008_encrypted.pry: Invalid PRY format: 'queries:' section not found
[ERROR] Failed to process registratie_triglyceriden_epa_53530047_algemeen.pry: while scanning for the next token
found character '\t' that cannot start any token
  in "<unicode string>", line 4, column 1:
    	Dit rapport dient voor het verk ... 
    ^
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratie_triglyceriden_epa_patienten_-_ketenzorg_arnhem\reg_trig_epa_53530047_months.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratie_triglyceriden_epa_patienten_-_ketenzorg_arnhem\reg_trig_epa_53530047_patient.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# kopie van proigia_episode_filter #}
WITH pre_episode AS (
  SELECT
    episode_id,
    patient_id
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratie_triglyceriden_epa_patienten_-_ketenzorg_arnhem\reg_trig_epa_53530047_epi_filter.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratie_triglyceriden_epa_patienten_-_ketenzorg_arnhem\reg_trig_epa_53530047_icpc_codes.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {#  kopie van proigia_episode #}
WITH pre AS
(
{# WARNING: crosstab() not supported for compilation,
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratie_triglyceriden_epa_patienten_-_ketenzorg_arnhem\reg_trig_epa_53530047_episode.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratie_triglyceriden_epa_patienten_-_ketenzorg_arnhem\reg_trig_epa_53530047_labcodes.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratie_triglyceriden_epa_patienten_-_ketenzorg_arnhem\reg_trig_epa_53530047_zorgstraten.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratie_triglyceriden_epa_patienten_-_ketenzorg_arnhem\reg_trig_epa_53530047_mw_filter.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratie_triglyceriden_epa_patienten_-_ketenzorg_arnhem\reg_trig_epa_53530047_meetw.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratie_triglyceriden_epa_patienten_-_ketenzorg_arnhem\reg_trig_epa_53530047_zorgweigeraar.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratie_triglyceriden_epa_patienten_-_ketenzorg_arnhem\reg_trig_epa_53530047_atc_codes.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratie_triglyceriden_epa_patienten_-_ketenzorg_arnhem\reg_trig_epa_53530047_medicatie_filter.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\registratie_triglyceriden_epa_patienten_-_ketenzorg_arnhem\reg_trig_epa_53530047_med_epa.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\relatie_copd_hoofdbehandelaar_specialist_en_gold-classificatie_-_sez\relatie_copd_hb_gold_verzamel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\relatie_copd_hoofdbehandelaar_specialist_en_gold-classificatie_-_sez\relatie_copd_hb_gold_indic_abs.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\relatie_copd_hoofdbehandelaar_specialist_en_gold-classificatie_-_sez\relatie_copd_hb_gold_indic.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\rezisto_-_antibiotica\rezisto_ab_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\rezisto_-_antibiotica\rezisto_ab_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\rezisto_-_antibiotica\rezisto_ab_patient.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\rezisto_-_antibiotica\rezisto_ab_allergie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\rezisto_-_antibiotica\rezisto_ab_episode.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\rezisto_-_antibiotica\rezisto_ab_medicatie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\schildklierproblemen\schildklierproblemen_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\schildklierproblemen\schildklierproblemen_patientenlijst_volledig.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\schildklierproblemen\schildklierproblemen_indicatoren_abs.sql

